20
0.0,5.000000000000001
0.2447174185242318,3.4549150281252636
0.24471741852423268,6.545084971874737
0.9549150281252619,2.061073738537635
0.9549150281252636,7.938926261462367
2.0610737385376336,0.9549150281252636
2.061073738537635,9.045084971874736
3.4549150281252623,0.24471741852423268
3.454915028125263,9.755282581475768
4.999999999999999,0.0
5.0,10.0
6.545084971874736,0.2447174185242318
6.545084971874737,9.755282581475768
7.938926261462365,0.9549150281252619
7.938926261462366,9.045084971874736
9.045084971874736,7.938926261462366
9.045084971874736,2.061073738537633
9.755282581475768,6.545084971874737
9.755282581475768,3.454915028125262
10.0,5.0
